Title,Year,Genre,Actor,Avg_rating,Number_of_ratings
Klub kanibali,2018,Komedia,Ana Luiza Rios,4.1,989
Klub kanibali,2018,Komedia,Tavinho Teixeira,4.1,989
"Aleksander - okropny, straszny, niezbyt dobry, bardzo zły dzień",2014,Familijny,Steve Carell,6.1,9739
"Aleksander - okropny, straszny, niezbyt dobry, bardzo zły dzień",2014,Familijny,Jennifer Garner,6.1,9739
"Aleksander - okropny, straszny, niezbyt dobry, bardzo zły dzień",2014,Komedia,Steve Carell,6.1,9739
"Aleksander - okropny, straszny, niezbyt dobry, bardzo zły dzień",2014,Komedia,Jennifer Garner,6.1,9739
I że ci nie odpuszczę,2018,Komedia rom.,Eugenio Derbez,6.5,24810
I że ci nie odpuszczę,2018,Komedia rom.,Anna Faris,6.5,24810
Kochana mamusia nie żyje,2017,Dokumentalny,Jim Arnott,7.1,4634
Kochana mamusia nie żyje,2017,Dokumentalny,Gypsy Rose Blanchard,7.1,4634
Kochana mamusia nie żyje,2017,True crime,Jim Arnott,7.1,4634
Kochana mamusia nie żyje,2017,True crime,Gypsy Rose Blanchard,7.1,4634
Zniszcz mnie,2017,Horror,Marcienne Dwyer,4.3,2344
Zniszcz mnie,2017,Horror,Matt Dellapina,4.3,2344
Jeff wraca do domu,2011,Dramat,Jason Segel,6.0,5653
Jeff wraca do domu,2011,Dramat,Ed Helms,6.0,5653
Jeff wraca do domu,2011,Komedia,Jason Segel,6.0,5653
Jeff wraca do domu,2011,Komedia,Ed Helms,6.0,5653
Chirurgiczna precyzja,2012,Horror,AnnaLynne McCord,5.5,12794
Chirurgiczna precyzja,2012,Horror,Traci Lords,5.5,12794
Chirurgiczna precyzja,2012,Psychologiczny,AnnaLynne McCord,5.5,12794
Chirurgiczna precyzja,2012,Psychologiczny,Traci Lords,5.5,12794
Chyba na pewno ty,2019,Komedia rom.,Ali Wong,5.8,12220
Chyba na pewno ty,2019,Komedia rom.,Randall Park,5.8,12220
Skąd wiesz?,2010,Dramat,Reese Witherspoon,5.4,29761
Skąd wiesz?,2010,Dramat,Paul Rudd,5.4,29761
Skąd wiesz?,2010,Komedia,Reese Witherspoon,5.4,29761
Skąd wiesz?,2010,Komedia,Paul Rudd,5.4,29761
Skąd wiesz?,2010,Romans,Reese Witherspoon,5.4,29761
Skąd wiesz?,2010,Romans,Paul Rudd,5.4,29761
Leatherface,2017,Horror,Sam Strike,4.7,10294
Leatherface,2017,Horror,Lili Taylor,4.7,10294
Ostatnie wakacje,2019,Komedia rom.,K.J. Apa,5.3,11597
Ostatnie wakacje,2019,Komedia rom.,Maia Mitchell,5.3,11597
"Och, Ramona!",2019,Komedia rom.,Bogdan Iancu,4.6,2541
"Och, Ramona!",2019,Komedia rom.,Aggy K. Adams,4.6,2541
Lato 84,2018,Thriller,Graham Verchere,6.7,14414
Lato 84,2018,Thriller,Judah Lewis,6.7,14414
Zabójczy rejs,2019,Komedia kryminalna,Adam Sandler,5.8,60337
Zabójczy rejs,2019,Komedia kryminalna,Jennifer Aniston,5.8,60337
Neerja,2016,Biograficzny,Sonam Kapoor,7.2,2060
Neerja,2016,Biograficzny,Shabana Azmi,7.2,2060
Neerja,2016,Dramat,Sonam Kapoor,7.2,2060
Neerja,2016,Dramat,Shabana Azmi,7.2,2060
Neerja,2016,Thriller,Sonam Kapoor,7.2,2060
Neerja,2016,Thriller,Shabana Azmi,7.2,2060
Gdybym była chłopcem,2017,Komedia,Audrey Dana,5.5,3089
Gdybym była chłopcem,2017,Komedia,Christian Clavier,5.5,3089
Szkolna edukacja,2017,Komedia,Judy Greer,5.4,899
Szkolna edukacja,2017,Komedia,Daniel Doheny,5.4,899
Ktoś wyjątkowy,2019,Komedia rom.,Rosario Dawson,5.3,10683
Ktoś wyjątkowy,2019,Komedia rom.,Brittany Snow,5.3,10683
Dom wygranych,2017,Komedia,Will Ferrell,5.6,11766
Dom wygranych,2017,Komedia,Amy Poehler,5.6,11766
Sklep z jednorożcami,2017,Komedia,Brie Larson,5.5,8247
Sklep z jednorożcami,2017,Komedia,Samuel L. Jackson,5.5,8247
Cisza,2019,Horror,Stanley Tucci,4.8,21145
Cisza,2019,Horror,Kiernan Shipka,4.8,21145
Wszyscy myślą tylko o jednym?,2010,Romans,Nicholas Downs,5.6,1108
Wszyscy myślą tylko o jednym?,2010,Romans,Bruce Gray,5.6,1108
Impostor,2019,Horror,Seána Kerslake,5.1,8886
Impostor,2019,Horror,James Quinn Markey,5.1,8886
The Clapper,2017,Komedia,Amanda Seyfried,4.7,3308
The Clapper,2017,Komedia,Leah Remini,4.7,3308
Ostra noc,2017,Komedia,Scarlett Johansson,5.3,32470
Ostra noc,2017,Komedia,Jillian Bell,5.3,32470
Umysł w ogniu,2016,Biograficzny,Chloë Grace Moretz,6.9,22311
Umysł w ogniu,2016,Biograficzny,Thomas Mann,6.9,22311
Umysł w ogniu,2016,Dramat,Chloë Grace Moretz,6.9,22311
Umysł w ogniu,2016,Dramat,Thomas Mann,6.9,22311
To my,2019,Horror,Lupita Nyong'o,6.4,55832
To my,2019,Horror,Winston Duke,6.4,55832
Licencja na miłość,2007,Komedia rom.,Robin Williams,6.2,35704
Licencja na miłość,2007,Komedia rom.,Mandy Moore,6.2,35704
Niebo istnieje... naprawdę,2014,Dramat,Greg Kinnear,6.6,46176
Niebo istnieje... naprawdę,2014,Dramat,Kelly Reilly,6.6,46176
Ojciec roku,2018,Komedia,David Spade,5.3,6785
Ojciec roku,2018,Komedia,Nat Faxon,5.3,6785
Wyrolowani,2008,Komedia,Seann William Scott,6.1,14504
Wyrolowani,2008,Komedia,Paul Rudd,6.1,14504
Z ust do ust,2005,Dramat,Jennifer Aniston,6.1,45517
Z ust do ust,2005,Dramat,Kevin Costner,6.1,45517
Z ust do ust,2005,Komedia,Jennifer Aniston,6.1,45517
Z ust do ust,2005,Komedia,Kevin Costner,6.1,45517
Z ust do ust,2005,Romans,Jennifer Aniston,6.1,45517
Z ust do ust,2005,Romans,Kevin Costner,6.1,45517
Sztuka zrywania,2006,Komedia obycz.,Vince Vaughn,6.3,65804
Sztuka zrywania,2006,Komedia obycz.,Jennifer Aniston,6.3,65804
Szefowa,2016,Komedia,Melissa McCarthy,5.4,23490
Szefowa,2016,Komedia,Kristen Bell,5.4,23490
Złodziej tożsamości,2013,Komedia kryminalna,Jason Bateman,5.8,31904
Złodziej tożsamości,2013,Komedia kryminalna,Melissa McCarthy,5.8,31904
Nocne istoty,2017,Horror,Maximiliano Ghione,5.7,8587
Nocne istoty,2017,Horror,Norberto Gonzalo,5.7,8587
Alita: Battle Angel,2019,Akcja,Rosa Salazar,7.1,50722
Alita: Battle Angel,2019,Akcja,Christoph Waltz,7.1,50722
Alita: Battle Angel,2019,Sci-Fi,Rosa Salazar,7.1,50722
Alita: Battle Angel,2019,Sci-Fi,Christoph Waltz,7.1,50722
Wykapany ojciec,2013,Dramat,Vince Vaughn,6.5,44369
Wykapany ojciec,2013,Dramat,Chris Pratt,6.5,44369
Wykapany ojciec,2013,Komedia,Vince Vaughn,6.5,44369
Wykapany ojciec,2013,Komedia,Chris Pratt,6.5,44369
Dojrzewanie wieku średniego,2016,Dramat,Brittany Snow,5.0,1936
Dojrzewanie wieku średniego,2016,Dramat,J.K. Simmons,5.0,1936
Dojrzewanie wieku średniego,2016,Komedia,Brittany Snow,5.0,1936
Dojrzewanie wieku średniego,2016,Komedia,J.K. Simmons,5.0,1936
Dojrzewanie wieku średniego,2016,Romans,Brittany Snow,5.0,1936
Dojrzewanie wieku średniego,2016,Romans,J.K. Simmons,5.0,1936
"Fyre: Najlepsza impreza, która nigdy się nie zdarzyła",2019,Dokumentalny,Seth Crossno,7.0,12925
"Fyre: Najlepsza impreza, która nigdy się nie zdarzyła",2019,Dokumentalny,Brett Kincaid,7.0,12925
"Game Over, Man!",2018,Komedia,Adam Devine,4.9,7023
"Game Over, Man!",2018,Komedia,Anders Holm,4.9,7023
"Game Over, Man!",2018,Akcja,Adam Devine,4.9,7023
"Game Over, Man!",2018,Akcja,Anders Holm,4.9,7023
Gdy spotkaliśmy się pierwszy raz,2018,Komedia,Adam Devine,6.2,20170
Gdy spotkaliśmy się pierwszy raz,2018,Komedia,Alexandra Daddario,6.2,20170
Personal Shopper,2016,Thriller,Kristen Stewart,4.9,7409
Personal Shopper,2016,Thriller,Lars Eidinger,4.9,7409
John ginie na końcu,2012,Fantasy,Rob Mayes,5.9,6557
John ginie na końcu,2012,Fantasy,Chase Williamson,5.9,6557
John ginie na końcu,2012,Horror,Rob Mayes,5.9,6557
John ginie na końcu,2012,Horror,Chase Williamson,5.9,6557
John ginie na końcu,2012,Komedia,Rob Mayes,5.9,6557
John ginie na końcu,2012,Komedia,Chase Williamson,5.9,6557
Szkolna jatka,2011,Horror,Shanley Caswell,5.0,3341
Szkolna jatka,2011,Horror,Josh Hutcherson,5.0,3341
Szkolna jatka,2011,Komedia,Shanley Caswell,5.0,3341
Szkolna jatka,2011,Komedia,Josh Hutcherson,5.0,3341
Moja niania jest wampirem,2010,Fantasy,Matthew Knight,5.9,4095
Moja niania jest wampirem,2010,Fantasy,Vanessa Morgan,5.9,4095
Moja niania jest wampirem,2010,Horror,Matthew Knight,5.9,4095
Moja niania jest wampirem,2010,Horror,Vanessa Morgan,5.9,4095
Moja niania jest wampirem,2010,Komedia,Matthew Knight,5.9,4095
Moja niania jest wampirem,2010,Komedia,Vanessa Morgan,5.9,4095
Moja niania jest wampirem,2010,Przygodowy,Matthew Knight,5.9,4095
Moja niania jest wampirem,2010,Przygodowy,Vanessa Morgan,5.9,4095
Laleczka Chucky: Następne pokolenie,2004,Horror,Brad Dourif,5.3,11255
Laleczka Chucky: Następne pokolenie,2004,Horror,Jennifer Tilly,5.3,11255
Laleczka Chucky: Następne pokolenie,2004,Komedia,Brad Dourif,5.3,11255
Laleczka Chucky: Następne pokolenie,2004,Komedia,Jennifer Tilly,5.3,11255
Atak pająków,2002,Komedia,David Arquette,4.1,14886
Atak pająków,2002,Komedia,Kari Wuhrer,4.1,14886
Atak pająków,2002,Horror,David Arquette,4.1,14886
Atak pająków,2002,Horror,Kari Wuhrer,4.1,14886
Martwe zło 2,1987,Horror,Bruce Campbell,7.2,27646
Martwe zło 2,1987,Horror,Sarah Berry,7.2,27646
Martwe zło 2,1987,Komedia,Bruce Campbell,7.2,27646
Martwe zło 2,1987,Komedia,Sarah Berry,7.2,27646
Opiekunka,2017,Horror,Judah Lewis,5.4,32330
Opiekunka,2017,Horror,Samara Weaving,5.4,32330
Opiekunka,2017,Komedia,Judah Lewis,5.4,32330
Opiekunka,2017,Komedia,Samara Weaving,5.4,32330
Pirania 3D,2010,Horror,Steven R. McQueen,4.4,33019
Pirania 3D,2010,Horror,Elisabeth Shue,4.4,33019
Pirania 3D,2010,Komedia,Steven R. McQueen,4.4,33019
Pirania 3D,2010,Komedia,Elisabeth Shue,4.4,33019
Za kulisami: Korea Północna z ukrycia,2006,Dokumentalny,nan,7.5,1009
Za kulisami: Korea Północna z ukrycia,2006,Bob Hamer,nan,7.5,1009
"Twoje, moje i nasze",2005,Familijny,Dennis Quaid,6.8,12424
"Twoje, moje i nasze",2005,Familijny,Rene Russo,6.8,12424
Hiroszima - ukryta prawda,2015,Dokumentalny,nan,6.9,27
Jak poradzić sobie z rozstaniem,2018,Komedia rom.,Karina Jordán,6.0,825
Jak poradzić sobie z rozstaniem,2018,Komedia rom.,Gisela Ponce de León,6.0,825
Kiss & Cry,2017,Romans,Sarah Fisher,7.1,4348
Kiss & Cry,2017,Romans,Luke Bilyk,7.1,4348
Kronika świąteczna,2018,Familijny,Kurt Russell,6.7,19411
Kronika świąteczna,2018,Familijny,Kimberly Williams-Paisley,6.7,19411
Kronika świąteczna,2018,Komedia,Kurt Russell,6.7,19411
Kronika świąteczna,2018,Komedia,Kimberly Williams-Paisley,6.7,19411
Kronika świąteczna,2018,Przygodowy,Kurt Russell,6.7,19411
Kronika świąteczna,2018,Przygodowy,Kimberly Williams-Paisley,6.7,19411
Kronika świąteczna,2018,Świąteczny,Kurt Russell,6.7,19411
Kronika świąteczna,2018,Świąteczny,Kimberly Williams-Paisley,6.7,19411
Bajecznie bogaci Azjaci,2018,Komedia,Constance Wu,6.3,31975
Bajecznie bogaci Azjaci,2018,Komedia,Henry Golding,6.3,31975
Zamiana z księżniczką,2018,Romans,Vanessa Hudgens,6.0,26289
Zamiana z księżniczką,2018,Romans,Sam Palladio,6.0,26289
Zamiana z księżniczką,2018,Świąteczny,Vanessa Hudgens,6.0,26289
Zamiana z księżniczką,2018,Świąteczny,Sam Palladio,6.0,26289
Uciszyć zło,2018,Horror,Florence Pugh,4.4,8510
Uciszyć zło,2018,Horror,Celia Imrie,4.4,8510
Kluseczka,2018,Dramat,Danielle Macdonald,5.4,32634
Kluseczka,2018,Dramat,Jennifer Aniston,5.4,32634
Kluseczka,2018,Komedia,Danielle Macdonald,5.4,32634
Kluseczka,2018,Komedia,Jennifer Aniston,5.4,32634
Kluseczka,2018,Dla młodzieży,Danielle Macdonald,5.4,32634
Kluseczka,2018,Dla młodzieży,Jennifer Aniston,5.4,32634
Środek świata,2016,Dramat,Louis Hofmann,6.8,2899
Środek świata,2016,Dramat,Inka Friedrich,6.8,2899
Tragedia na przełęczy Diatłowa,2013,Horror,Richard Alan Reid,5.6,15136
Tragedia na przełęczy Diatłowa,2013,Horror,Luke Albright,5.6,15136
"Ed, Edd i Eddy: Wielkie Kino",2009,Animacja,Matt Hill,7.2,1951
"Ed, Edd i Eddy: Wielkie Kino",2009,Animacja,Sam Vincent,7.2,1951
"Ed, Edd i Eddy: Wielkie Kino",2009,Komedia,Matt Hill,7.2,1951
"Ed, Edd i Eddy: Wielkie Kino",2009,Komedia,Sam Vincent,7.2,1951
"Ed, Edd i Eddy: Wielkie Kino",2009,Przygodowy,Matt Hill,7.2,1951
"Ed, Edd i Eddy: Wielkie Kino",2009,Przygodowy,Sam Vincent,7.2,1951
Piękny drań,2016,Dramat,Fionn O'Shea,6.4,6357
Piękny drań,2016,Dramat,Nicholas Galitzine,6.4,6357
Słodka zemsta,2009,Komedia rom.,Meg Ryan,5.5,6287
Słodka zemsta,2009,Komedia rom.,Timothy Hutton,5.5,6287
Śmietanka towarzyska,2016,Dramat,Jesse Eisenberg,6.2,49247
Śmietanka towarzyska,2016,Dramat,Kristen Stewart,6.2,49247
Śmietanka towarzyska,2016,Komedia,Jesse Eisenberg,6.2,49247
Śmietanka towarzyska,2016,Komedia,Kristen Stewart,6.2,49247
Śmietanka towarzyska,2016,Romans,Jesse Eisenberg,6.2,49247
Śmietanka towarzyska,2016,Romans,Kristen Stewart,6.2,49247
Niepokorna,2005,Dramat,Elliot Page,6.6,1490
Niepokorna,2005,Dramat,Natasha Wightman,6.6,1490
Pułapka,2005,Thriller,Patrick Wilson,7.0,43985
Pułapka,2005,Thriller,Elliot Page,7.0,43985
Pułapka,2005,Psychologiczny,Patrick Wilson,7.0,43985
Pułapka,2005,Psychologiczny,Elliot Page,7.0,43985
Słowo na M,2013,Komedia rom.,Daniel Radcliffe,6.5,25208
Słowo na M,2013,Komedia rom.,Zoe Kazan,6.5,25208
Iniemamocni,2004,Animacja,Craig T. Nelson,6.9,142592
Iniemamocni,2004,Animacja,Holly Hunter,6.9,142592
Iniemamocni,2004,Familijny,Craig T. Nelson,6.9,142592
Iniemamocni,2004,Familijny,Holly Hunter,6.9,142592
Iniemamocni,2004,Komedia,Craig T. Nelson,6.9,142592
Iniemamocni,2004,Komedia,Holly Hunter,6.9,142592
Iniemamocni,2004,Akcja,Craig T. Nelson,6.9,142592
Iniemamocni,2004,Akcja,Holly Hunter,6.9,142592
Gwiazdy na ziemi,2007,Dramat obyczajowy,Darsheel Safary,7.9,4317
Gwiazdy na ziemi,2007,Dramat obyczajowy,Aamir Khan,7.9,4317
Światła nad Phoenix,2015,Thriller,James C. Burns,4.2,1440
Światła nad Phoenix,2015,Thriller,Troy Baker,4.2,1440
Światła nad Phoenix,2015,Sci-Fi,James C. Burns,4.2,1440
Światła nad Phoenix,2015,Sci-Fi,Troy Baker,4.2,1440
"Dziś 13, jutro 30",2004,Fantasy,Jennifer Garner,6.1,67041
"Dziś 13, jutro 30",2004,Fantasy,Mark Ruffalo,6.1,67041
"Dziś 13, jutro 30",2004,Komedia rom.,Jennifer Garner,6.1,67041
"Dziś 13, jutro 30",2004,Komedia rom.,Mark Ruffalo,6.1,67041
Fru!,2014,Animacja,Paweł Domagała,5.4,2885
Fru!,2014,Animacja,Anna Cieślak,5.4,2885
Fru!,2014,Komedia,Paweł Domagała,5.4,2885
Fru!,2014,Komedia,Anna Cieślak,5.4,2885
Fru!,2014,Przygodowy,Paweł Domagała,5.4,2885
Fru!,2014,Przygodowy,Anna Cieślak,5.4,2885
Jak zostać kotem,2016,Familijny,Kevin Spacey,6.1,33479
Jak zostać kotem,2016,Familijny,Jennifer Garner,6.1,33479
Jak zostać kotem,2016,Komedia,Kevin Spacey,6.1,33479
Jak zostać kotem,2016,Komedia,Jennifer Garner,6.1,33479
Nastolatki,2015,Dramat,Tuva Jagell,5.8,514
Nastolatki,2015,Dramat,Emrik Öhlander,5.8,514
Mary-Kate i Ashley: Wakacje w słońcu,2001,Familijny,Ashley Olsen,6.0,6080
Mary-Kate i Ashley: Wakacje w słońcu,2001,Familijny,Mary-Kate Olsen,6.0,6080
Mary-Kate i Ashley: Wakacje w słońcu,2001,Komedia rom.,Ashley Olsen,6.0,6080
Mary-Kate i Ashley: Wakacje w słońcu,2001,Komedia rom.,Mary-Kate Olsen,6.0,6080
Mary-Kate i Ashley: Odlotowa podróż,2002,Familijny,Mary-Kate Olsen,6.1,3639
Mary-Kate i Ashley: Odlotowa podróż,2002,Familijny,Ashley Olsen,6.1,3639
Mary-Kate i Ashley: Odlotowa podróż,2002,Komedia,Mary-Kate Olsen,6.1,3639
Mary-Kate i Ashley: Odlotowa podróż,2002,Komedia,Ashley Olsen,6.1,3639
Mary-Kate i Ashley: Londyn jest cool,2001,Familijny,Claire Yarlett,6.1,5038
Mary-Kate i Ashley: Londyn jest cool,2001,Familijny,Ashley Olsen,6.1,5038
Mary-Kate i Ashley: Londyn jest cool,2001,Komedia rom.,Claire Yarlett,6.1,5038
Mary-Kate i Ashley: Londyn jest cool,2001,Komedia rom.,Ashley Olsen,6.1,5038
Mary-Kate i Ashley: Randka z billboardu,1998,Familijny,Carl Banks,6.0,4276
Mary-Kate i Ashley: Randka z billboardu,1998,Familijny,Ellen Ratner,6.0,4276
Mary-Kate i Ashley: Randka z billboardu,1998,Komedia rom.,Carl Banks,6.0,4276
Mary-Kate i Ashley: Randka z billboardu,1998,Komedia rom.,Ellen Ratner,6.0,4276
Mary-Kate i Ashley: Paszport do Paryża,1999,Komedia,Matt McCoy,5.9,7619
Mary-Kate i Ashley: Paszport do Paryża,1999,Komedia,Doran Clark,5.9,7619
Mary-Kate i Ashley: Paszport do Paryża,1999,Dla młodzieży,Matt McCoy,5.9,7619
Mary-Kate i Ashley: Paszport do Paryża,1999,Dla młodzieży,Doran Clark,5.9,7619
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Familijny,Ashley Olsen,5.9,7036
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Familijny,Ted Atherton,5.9,7036
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Komedia,Ashley Olsen,5.9,7036
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Komedia,Ted Atherton,5.9,7036
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Sportowy,Ashley Olsen,5.9,7036
Mary-Kate i Ashley: Bliźniaczki na boisku,1999,Sportowy,Ted Atherton,5.9,7036
Mary-Kate i Ashley: Nikomu ani słowa,2000,Familijny,Ashley Olsen,6.0,4031
Mary-Kate i Ashley: Nikomu ani słowa,2000,Familijny,Mary-Kate Olsen,6.0,4031
Mary-Kate i Ashley: Nikomu ani słowa,2000,Komedia kryminalna,Ashley Olsen,6.0,4031
Mary-Kate i Ashley: Nikomu ani słowa,2000,Komedia kryminalna,Mary-Kate Olsen,6.0,4031
"Czy to ty, czy to ja",1995,Familijny,Steve Guttenberg,6.4,26224
"Czy to ty, czy to ja",1995,Familijny,Mary-Kate Olsen,6.4,26224
"Czy to ty, czy to ja",1995,Komedia rom.,Steve Guttenberg,6.4,26224
"Czy to ty, czy to ja",1995,Komedia rom.,Mary-Kate Olsen,6.4,26224
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Familijny,Mary-Kate Olsen,6.1,19672
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Familijny,Ashley Olsen,6.1,19672
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Komedia,Mary-Kate Olsen,6.1,19672
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Komedia,Ashley Olsen,6.1,19672
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Przygodowy,Mary-Kate Olsen,6.1,19672
"Mary-Kate i Ashley: Nowy Jork, nowa miłość",2004,Przygodowy,Ashley Olsen,6.1,19672
Wielkie kino,2007,Komedia,Kal Penn,4.7,36995
Wielkie kino,2007,Komedia,Adam Campbell,4.7,36995
Wielkie kino,2007,Przygodowy,Kal Penn,4.7,36995
Wielkie kino,2007,Przygodowy,Adam Campbell,4.7,36995
Niebiańska plaża,2000,Dramat,Leonardo DiCaprio,6.8,91774
Niebiańska plaża,2000,Dramat,Tilda Swinton,6.8,91774
Niebiańska plaża,2000,Przygodowy,Leonardo DiCaprio,6.8,91774
Niebiańska plaża,2000,Przygodowy,Tilda Swinton,6.8,91774
Niebiańska plaża,2000,Thriller,Leonardo DiCaprio,6.8,91774
Niebiańska plaża,2000,Thriller,Tilda Swinton,6.8,91774
Świt żywych trupów,2004,Horror,Sarah Polley,6.3,41196
Świt żywych trupów,2004,Horror,Ving Rhames,6.3,41196
Noc żywej Deb,2015,Horror,Maria Thayer,4.2,1013
Noc żywej Deb,2015,Horror,Ray Wise,4.2,1013
Noc żywej Deb,2015,Komedia,Maria Thayer,4.2,1013
Noc żywej Deb,2015,Komedia,Ray Wise,4.2,1013
Ghost Town,2008,Komedia rom.,Ricky Gervais,6.3,9911
Ghost Town,2008,Komedia rom.,Greg Kinnear,6.3,9911
I tak cię kocham,2017,Komedia rom.,Kumail Nanjiani,6.7,30515
I tak cię kocham,2017,Komedia rom.,Zoe Kazan,6.7,30515
Scenariusz na miłość,2014,Komedia rom.,Hugh Grant,5.5,10469
Scenariusz na miłość,2014,Komedia rom.,Marisa Tomei,5.5,10469
Dzień Matki,2016,Komedia,Jennifer Aniston,6.2,28581
Dzień Matki,2016,Komedia,Kate Hudson,6.2,28581
"Zanim powiesz ""Tak!""",2009,Dramat,David Sutcliffe,5.7,1270
"Zanim powiesz ""Tak!""",2009,Dramat,Jennifer Westfeldt,5.7,1270
"Zanim powiesz ""Tak!""",2009,Fantasy,David Sutcliffe,5.7,1270
"Zanim powiesz ""Tak!""",2009,Fantasy,Jennifer Westfeldt,5.7,1270
"Zanim powiesz ""Tak!""",2009,Komedia,David Sutcliffe,5.7,1270
"Zanim powiesz ""Tak!""",2009,Komedia,Jennifer Westfeldt,5.7,1270
"Zanim powiesz ""Tak!""",2009,Romans,David Sutcliffe,5.7,1270
"Zanim powiesz ""Tak!""",2009,Romans,Jennifer Westfeldt,5.7,1270
Głusza,2015,Dramat,Elliot Page,5.2,5428
Głusza,2015,Dramat,Evan Rachel Wood,5.2,5428
Blair Witch,2016,Horror,James Allen McCune,4.8,22593
Blair Witch,2016,Horror,Callie Hernandez,4.8,22593
Smakosz,2001,Horror,Gina Philips,5.8,38569
Smakosz,2001,Horror,Justin Long,5.8,38569
Nie bój się ciemności,2010,Horror,Katie Holmes,5.2,28707
Nie bój się ciemności,2010,Horror,Guy Pearce,5.2,28707
Dead Silence,2007,Horror,Ryan Kwanten,6.4,36443
Dead Silence,2007,Horror,Amber Valletta,6.4,36443
Piła: Dziedzictwo,2017,Horror,Matt Passmore,5.7,31620
Piła: Dziedzictwo,2017,Horror,Tobin Bell,5.7,31620
Gremliny rozrabiają,1984,Fantasy,Zach Galligan,6.1,49042
Gremliny rozrabiają,1984,Fantasy,Phoebe Cates,6.1,49042
Gremliny rozrabiają,1984,Horror,Zach Galligan,6.1,49042
Gremliny rozrabiają,1984,Horror,Phoebe Cates,6.1,49042
Gremliny rozrabiają,1984,Komedia,Zach Galligan,6.1,49042
Gremliny rozrabiają,1984,Komedia,Phoebe Cates,6.1,49042
Anakonda,1997,Horror,Jennifer Lopez,5.0,51323
Anakonda,1997,Horror,Ice Cube,5.0,51323
Anakonda,1997,Przygodowy,Jennifer Lopez,5.0,51323
Anakonda,1997,Przygodowy,Ice Cube,5.0,51323
Piła VI,2009,Horror,Tobin Bell,6.1,46261
Piła VI,2009,Horror,Costas Mandylor,6.1,46261
Nocny pociąg z mięsem,2008,Horror,Bradley Cooper,5.0,42052
Nocny pociąg z mięsem,2008,Horror,Leslie Bibb,5.0,42052
To przychodzi po zmroku,2017,Horror,Joel Edgerton,5.5,25477
To przychodzi po zmroku,2017,Horror,Christopher Abbott,5.5,25477
Zło we mnie,2015,Horror,Emma Roberts,5.6,17667
Zło we mnie,2015,Horror,Kiernan Shipka,5.6,17667
Ludzka stonoga,2009,Horror,Dieter Laser,3.6,50841
Ludzka stonoga,2009,Horror,Ashley C. Williams,3.6,50841
Śmierć nadejdzie dziś,2017,Horror,Jessica Rothe,6.3,47603
Śmierć nadejdzie dziś,2017,Horror,Israel Broussard,6.3,47603
Śmierć nadejdzie dziś,2017,Komedia,Jessica Rothe,6.3,47603
Śmierć nadejdzie dziś,2017,Komedia,Israel Broussard,6.3,47603
Paranormal Activity 3,2011,Horror,Lauren Bittner,5.8,49108
Paranormal Activity 3,2011,Horror,Christopher Nicholas Smith,5.8,49108
The Ring 2,2005,Horror,Naomi Watts,6.3,54625
The Ring 2,2005,Horror,Simon Baker,6.3,54625
Naznaczony: rozdział 2,2013,Horror,Patrick Wilson,6.7,53570
Naznaczony: rozdział 2,2013,Horror,Rose Byrne,6.7,53570
Paranormal Activity 2,2010,Horror,Katie Featherston,5.7,61941
Paranormal Activity 2,2010,Horror,Micah Sloat,5.7,61941
Oko,2008,Horror,Jessica Alba,6.2,65285
Oko,2008,Horror,Alessandro Nivola,6.2,65285
Shutter - Widmo,2004,Horror,Natthaweeranuch Thongmee,7.1,59443
Shutter - Widmo,2004,Horror,Ananda Everingham,7.1,59443
Kiedy gasną światła,2016,Horror,Teresa Palmer,6.1,58639
Kiedy gasną światła,2016,Horror,Gabriel Bateman,6.1,58639
The Boy,2016,Horror,Lauren Cohan,5.8,46546
The Boy,2016,Horror,Rupert Evans,5.8,46546
The Grudge - Klątwa,2004,Horror,Sarah Michelle Gellar,6.3,64941
The Grudge - Klątwa,2004,Horror,Jason Behr,6.3,64941
Martwe zło,2013,Horror,Jane Levy,5.6,49351
Martwe zło,2013,Horror,Shiloh Fernandez,5.6,49351
Amityville,2005,Horror,Ryan Reynolds,6.7,84072
Amityville,2005,Horror,Melissa George,6.7,84072
Zombieland,2009,Horror,Jesse Eisenberg,6.8,135691
Zombieland,2009,Horror,Woody Harrelson,6.8,135691
Zombieland,2009,Komedia,Jesse Eisenberg,6.8,135691
Zombieland,2009,Komedia,Woody Harrelson,6.8,135691
Rytuał,2011,Dramat,Anthony Hopkins,6.7,121889
Rytuał,2011,Dramat,Colin O'Donoghue,6.7,121889
Rytuał,2011,Horror,Anthony Hopkins,6.7,121889
Rytuał,2011,Horror,Colin O'Donoghue,6.7,121889
Od teraz na zawsze,2016,Romans,DonnaLee Roberts,6.3,1205
Od teraz na zawsze,2016,Romans,Ivan Botha,6.3,1205
